CHROM,BIN_START,BIN_END,N_VARIANTS,PI,site,year,host_species
singlecopy_cds_1954,2001,3000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1955,1,1000,8,0.00109113,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1955,1001,2000,13,0.00216962,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1955,2001,3000,12,0.00152035,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1958,1,1000,4,0.000607079,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1958,1001,2000,6,0.00109274,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1958,2001,3000,8,0.00113563,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1962,1,1000,7,0.000764395,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1962,1001,2000,5,0.00181048,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1962,2001,3000,2,0.000528226,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1964,1,1000,2,0.000604839,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1964,1001,2000,11,0.00207687,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1964,2001,3000,1,0.000120968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1965,1,1000,7,0.00165948,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1965,1001,2000,9,0.00231307,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1965,2001,3000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1969,1,1000,1,0.000175403,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1969,1001,2000,3,0.000536488,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1971,1,1000,1,0.000120968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1971,1001,2000,3,0.000649194,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1972,1,1000,4,0.000955645,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1972,1001,2000,10,0.00225338,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1972,2001,3000,3,0.00142155,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1974,1,1000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1974,1001,2000,5,0.00146792,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1974,2001,3000,4,0.000552487,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1976,1,1000,2,0.000540323,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1976,1001,2000,3,0.000358871,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1976,2001,3000,2,0.000272449,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1978,1,1000,9,0.00216935,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1978,1001,2000,6,0.00112953,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1979,1,1000,2,0.000183468,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1979,1001,2000,6,0.00150202,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1982,1,1000,3,0.000433713,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1982,1001,2000,3,0.000595022,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1983,1,1000,3,0.000933468,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1983,1001,2000,3,0.000794355,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1984,1,1000,2,0.000415323,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1984,1001,2000,3,0.000245968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1984,2001,3000,2,0.000441692,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1986,1,1000,1,0.000465726,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1986,1001,2000,6,0.00154765,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1989,1,1000,5,0.000728002,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1989,1001,2000,4,0.000932209,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1991,1,1000,6,0.000993952,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1991,1001,2000,5,0.00113911,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1992,1,1000,9,0.00147782,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1992,1001,2000,4,0.000483871,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1992,2001,3000,5,0.000808468,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1992,3001,4000,6,0.00131266,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1992,4001,5000,1,0.000104864,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1993,1,1000,6,0.00142777,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1995,1,1000,8,0.00262129,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1995,1001,2000,12,0.0034239,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1995,2001,3000,17,0.00356756,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1995,3001,4000,12,0.0031139,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_1999,1,1000,5,0.00195968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2001,1,1000,7,0.00149029,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2001,1001,2000,7,0.00122581,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2003,1,1000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2003,1001,2000,1,0.000497984,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2004,1,1000,9,0.00104865,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2004,1001,2000,5,0.000592742,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2014,1,1000,12,0.00226613,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2014,1001,2000,4,0.00078629,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2020,1,1000,18,0.0037285,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2020,1001,2000,8,0.00187926,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2020,2001,3000,3,0.00035295,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2021,1,1000,5,0.000599258,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2021,1001,2000,2,0.000290458,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2023,1,1000,4,0.00025,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2023,1001,2000,2,0.000288306,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2026,1,1000,2,0.000350806,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2026,1001,2000,3,0.000358871,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2027,1,1000,8,0.00158655,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2027,1001,2000,10,0.00293856,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2028,1,1000,8,0.00135805,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2028,1001,2000,11,0.00189917,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2032,1,1000,9,0.002271,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2032,1001,2000,9,0.00220565,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2032,2001,3000,3,0.000237932,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2033,1,1000,2,0.000225834,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2033,1001,2000,7,0.000869165,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2036,1,1000,4,0.000413357,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2036,1001,2000,4,0.000881258,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2042,1,1000,2,0.000459843,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2042,1001,2000,4,0.000748168,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2042,2001,3000,3,0.000284377,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2043,1,1000,5,0.000580645,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2043,1001,2000,6,0.000895264,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2046,1,1000,1,0.000225806,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2046,1001,2000,2,0.000237903,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2048,1,1000,12,0.00169779,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2048,1001,2000,11,0.00362545,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2050,1,1000,15,0.00452543,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2050,1001,2000,9,0.00256452,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2051,1,1000,6,0.00164113,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2051,1001,2000,3,0.00052621,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2052,1,1000,5,0.000995968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2052,1001,2000,6,0.00144355,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2053,1,1000,3,0.000373076,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2053,1001,2000,5,0.00068572,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2054,1,1000,2,0.000183468,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2054,1001,2000,6,0.000502441,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2058,1,1000,6,0.00105725,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2058,1001,2000,1,0.000514113,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2060,1,1000,7,0.00124955,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2060,1001,2000,2,0.000288342,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2061,1,1000,6,0.00145363,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2061,1001,2000,4,0.000729839,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2062,1,1000,2,0.000352866,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2063,1,1000,4,0.00064532,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2063,1001,2000,1,0.000112917,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2064,1,1000,3,0.000897177,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2064,1001,2000,1,0.000120968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2064,2001,3000,4,0.000455701,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2067,1001,2000,4,0.000471832,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2068,1,1000,1,5.84749e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2068,1001,2000,5,0.00121226,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2068,2001,3000,5,0.000760081,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2068,3001,4000,2,0.000171413,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2069,1,1000,4,0.00140759,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2069,1001,2000,2,0.000842942,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2069,2001,3000,2,0.000830645,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2070,1,1000,3,0.0011754,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2070,1001,2000,4,0.000861375,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2071,1,1000,9,0.00257725,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2071,1001,2000,4,0.00059908,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2071,2001,3000,2,0.000237903,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2072,1,1000,8,0.00120852,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2072,1001,2000,12,0.00236234,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2076,1,1000,1,0.000209703,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2076,1001,2000,8,0.00152621,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2076,2001,3000,2,0.000385128,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2078,1,1000,9,0.001335,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2078,1001,2000,9,0.00144355,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2078,2001,3000,10,0.00165746,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2079,1,1000,14,0.00440539,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2079,1001,2000,4,0.000835068,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2081,1,1000,8,0.00141014,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2081,1001,2000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2085,1,1000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2085,1001,2000,1,0.000387097,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2085,2001,3000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2089,1001,2000,2,0.000578629,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2090,1,1000,10,0.00232767,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2090,1001,2000,2,0.000564516,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2091,1,1000,5,0.001577,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2091,1001,2000,3,0.000552419,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2091,2001,3000,3,0.00062306,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2092,1,1000,9,0.00228366,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2092,1001,2000,5,0.00112514,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2093,1,1000,5,0.00135952,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2093,1001,2000,5,0.00131468,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2093,2001,3000,1,0.000120968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2096,1,1000,1,0.000242019,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2096,1001,2000,2,0.000338944,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2101,1,1000,15,0.00313787,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2101,1001,2000,4,0.000907258,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2103,1,1000,5,0.000861587,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2103,1001,2000,1,0.000465726,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2104,1001,2000,2,0.000564655,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2104,2001,3000,2,0.000179458,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2105,1,1000,12,0.00207955,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2105,1001,2000,8,0.0022395,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2107,1,1000,3,0.000522177,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2107,1001,2000,5,0.000756906,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2111,1,1000,5,0.00138306,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2111,1001,2000,2,0.000598938,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2113,1,1000,12,0.00200251,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2113,1001,2000,19,0.0045121,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2113,2001,3000,4,0.000631048,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2115,1,1000,8,0.00115726,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2115,1001,2000,6,0.000870968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2115,2001,3000,4,0.000465955,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2118,1,1000,5,0.000877016,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2118,1001,2000,10,0.00246059,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2119,1,1000,3,0.000581046,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2119,1001,2000,2,0.000237903,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2125,1,1000,16,0.00419399,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2125,1001,2000,15,0.0031397,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2125,2001,3000,7,0.00201912,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2126,1,1000,5,0.00106881,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2126,1001,2000,5,0.00127838,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2127,1,1000,2,0.000739919,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2131,1,1000,2,0.000183468,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2132,1,1000,2,0.000780242,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2132,1001,2000,7,0.000840829,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2132,2001,3000,1,0.000163327,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2133,1,1000,4,0.000754032,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2133,1001,2000,12,0.00149798,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2139,1,1000,5,0.00097391,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2139,1001,2000,8,0.00129467,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2142,1,1000,3,0.000802419,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2145,1,1000,2,0.000528226,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2145,1001,2000,1,0.000112917,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2147,1,1000,4,0.00116331,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2147,1001,2000,5,0.00139533,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2150,1,1000,7,0.00204032,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2150,1001,2000,5,0.00131965,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2151,1,1000,1,0.000354882,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2151,1001,2000,2,0.000280366,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2152,1,1000,4,0.00106943,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2152,1001,2000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2152,2001,3000,3,0.000623357,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2152,3001,4000,2,0.000508185,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2152,4001,5000,4,0.000823406,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2152,5001,6000,2,0.000673387,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2152,6001,7000,1,0.000497984,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2153,1,1000,8,0.00189051,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2153,1001,2000,4,0.000802709,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2155,1,1000,4,0.000596921,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2155,1001,2000,2,0.000377016,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2161,1,1000,19,0.00354711,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2164,1,1000,8,0.00123619,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2164,1001,2000,2,0.00060304,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2165,1,1000,4,0.00091129,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2165,1001,2000,6,0.00198992,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2165,2001,3000,2,0.000508065,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2168,1,1000,1,0.000175403,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2168,1001,2000,3,0.000393455,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2169,1,1000,1,0.000112917,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2169,1001,2000,3,0.000792436,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2174,1,1000,4,0.0011754,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2174,1001,2000,1,0.000120968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2177,1,1000,7,0.00125292,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2177,1001,2000,6,0.000770503,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2185,1,1000,3,0.000324893,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2185,1001,2000,3,0.00119168,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2191,1,1000,11,0.00245968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2191,1001,2000,11,0.00326365,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2192,1,1000,4,0.00095173,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2192,1001,2000,2,0.000576613,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2193,2001,3000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2194,1,1000,2,0.000125,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2194,1001,2000,2,0.000183468,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2195,1,1000,7,0.00166754,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2195,1001,2000,3,0.000358871,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2196,1,1000,1,0.000120968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2196,1001,2000,6,0.000871641,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2198,1,1000,2,0.000610962,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2198,1001,2000,3,0.000245968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2200,1,1000,30,0.00762613,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2200,1001,2000,2,0.000439624,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2204,1,1000,9,0.00261556,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2204,1001,2000,7,0.00213131,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2206,1,1000,2,0.00076824,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2207,1,1000,2,0.000346774,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2208,1,1000,6,0.000696216,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2208,1001,2000,5,0.000921484,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2211,1,1000,5,0.000580645,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2211,1001,2000,3,0.00110282,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2213,1,1000,12,0.00166734,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2213,1001,2000,3,0.000304435,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2214,1,1000,5,0.00122581,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2215,1,1000,15,0.00272648,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2215,1001,2000,9,0.00143837,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2216,1,1000,5,0.000680061,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2216,1001,2000,9,0.00238134,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2217,1,1000,6,0.00155059,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2217,1001,2000,4,0.000397226,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2218,1,1000,9,0.000954616,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2218,1001,2000,8,0.000935599,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2218,2001,3000,8,0.00171594,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2218,3001,4000,7,0.000903552,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2218,4001,5000,6,0.000860993,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2218,5001,6000,15,0.00267034,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2218,6001,7000,1,0.000120968,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2219,1,1000,25,0.0104657,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2219,1001,2000,24,0.0092985,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2220,1,1000,3,0.000618952,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2220,1001,2000,3,0.00101045,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2221,1,1000,14,0.0036207,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2221,1001,2000,9,0.00247615,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2223,1,1000,15,0.00490745,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2223,1001,2000,3,0.000780338,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2226,1,1000,5,0.00119292,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2226,1001,2000,1,0.000324637,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2227,1,1000,28,0.00981263,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2230,1,1000,7,0.00233352,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2230,1001,2000,2,0.000447581,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2234,1,1000,8,0.00209998,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2234,1001,2000,1,3.42979e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2235,1,1000,8,0.00134912,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2235,1001,2000,6,0.00132321,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2236,1,1000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2236,1001,2000,2,0.000167399,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2237,1,1000,4,0.00072379,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2237,1001,2000,9,0.0014582,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2238,1,1000,10,0.00219814,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2238,1001,2000,5,0.00156308,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2240,1,1000,1,0.000175403,Site1_GZ,2020,Rhinolophus affinis
singlecopy_cds_2240,1001,2000,1,6.25e-05,Site1_GZ,2020,Rhinolophus affinis
