CHROM,BIN_START,BIN_END,N_VARIANTS,PI,site,year,host_species
lcl|NW_017739081.1_cds_XP_019596238.1_20195,1,1000,8,0.00133642,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596162.1_20201,1,1000,6,0.000370246,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596226.1_20202,1,1000,2,0.00039027,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596142.1_20226,1,1000,2,0.000271285,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596230.1_20230,1,1000,7,0.00210629,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596231.1_20231,1,1000,7,0.00158581,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596160.1_20248,1,1000,14,0.00636652,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596124.1_20271,1,1000,2,0.000365991,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596177.1_20288,1,1000,6,0.000723787,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596177.1_20288,1001,2000,2,0.00015706,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739083.1_cds_XP_019596342.1_20362,1,1000,3,0.000453728,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739083.1_cds_XP_019596342.1_20362,1001,2000,4,0.000781013,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739083.1_cds_XP_019596401.1_20401,1,1000,17,0.0054803,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739084.1_cds_XP_019596414.1_20434,1,1000,6,0.000425334,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739084.1_cds_XP_019596422.1_20437,1,1000,1,0.000177684,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739085.1_cds_XP_019596438.1_20439,1,1000,2,0.000285617,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739085.1_cds_XP_019596511.1_20506,1,1000,5,0.000252792,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739085.1_cds_XP_019596511.1_20506,1001,2000,6,0.000313122,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739086.1_cds_XP_019596550.1_20528,1,1000,3,0.000124818,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739086.1_cds_XP_019596550.1_20528,1001,2000,1,0.000228451,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739088.1_cds_XP_019596697.1_20641,1,1000,9,0.000886832,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739088.1_cds_XP_019596697.1_20641,1001,2000,11,0.00162685,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739088.1_cds_XP_019596644.1_20659,1,1000,5,0.000844527,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739089.1_cds_XP_019596740.1_20780,1,1000,14,0.00550961,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739089.1_cds_XP_019596838.1_20792,1,1000,2,0.000250888,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739091.1_cds_XP_019596932.1_20869,1,1000,24,0.00669337,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739091.1_cds_XP_019596906.1_20881,1,1000,25,0.00916182,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739091.1_cds_XP_019596906.1_20881,1001,2000,6,0.00298466,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739091.1_cds_XP_019596901.1_20885,1,1000,2,0.00015706,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739091.1_cds_XP_019596901.1_20885,1001,2000,6,0.000839398,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739092.1_cds_XP_019596985.1_20934,1,1000,3,0.000584949,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739092.1_cds_XP_019596985.1_20934,1001,2000,6,0.000774243,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597028.1_20955,1,1000,4,0.00063709,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597031.1_20983,1,1000,4,0.000508479,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597031.1_20983,1001,2000,3,0.00042692,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597031.1_20983,2001,3000,1,5.71232e-05,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597088.1_21052,1,1000,5,0.00039515,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597087.1_21053,1,1000,2,0.000537811,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597076.1_21107,1,1000,1,3.12024e-05,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597076.1_21107,1001,2000,2,0.000932371,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597249.1_21116,1,1000,1,6.13471e-05,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597021.1_21144,1,1000,5,0.00122634,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597058.1_21152,1,1000,5,0.000826905,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597058.1_21152,1001,2000,1,5.92354e-05,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597069.1_21162,1,1000,5,0.000636212,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597006.1_21171,1,1000,3,0.000515071,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597020.1_21179,1,1000,3,0.00021523,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597020.1_21179,1001,2000,17,0.0056166,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597020.1_21179,2001,3000,11,0.00322052,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739095.1_cds_XP_019597263.1_21186,1,1000,10,0.00165648,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739096.1_cds_XP_019597399.1_21258,1,1000,1,0.000372819,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739096.1_cds_XP_019597399.1_21258,1001,2000,3,0.000558964,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739096.1_cds_XP_019597311.1_21289,1,1000,5,0.000628397,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739096.1_cds_XP_019597311.1_21289,1001,2000,4,0.000649791,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739096.1_cds_XP_019597372.1_21343,1,1000,5,0.00053834,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739096.1_cds_XP_019597372.1_21343,1001,2000,2,0.000216288,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739097.1_cds_XP_019597509.1_21437,1,1000,20,0.00478124,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739099.1_cds_XP_019597617.1_21542,1,1000,2,8.46678e-05,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739099.1_cds_XP_019597617.1_21542,1001,2000,1,0.000107943,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739099.1_cds_XP_019597617.1_21542,2001,3000,3,0.000712896,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739099.1_cds_XP_019597617.1_21542,3001,4000,4,0.00120412,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739099.1_cds_XP_019597617.1_21542,4001,5000,4,0.000392914,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739099.1_cds_XP_019597617.1_21542,5001,6000,3,0.000189318,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739099.1_cds_XP_019597598.1_21568,1,1000,1,6.13471e-05,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739100.1_cds_XP_019597714.1_21585,1,1000,7,0.000991539,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739100.1_cds_XP_019597714.1_21585,1001,2000,2,0.000442178,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739101.1_cds_XP_019597720.1_21616,1,1000,13,0.00342041,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739101.1_cds_XP_019597720.1_21616,1001,2000,5,0.00171814,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597909.1_21675,1,1000,6,0.000743941,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597909.1_21675,1001,2000,5,0.000593793,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597841.1_21717,1,1000,9,0.000848661,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597922.1_21721,1,1000,14,0.00471179,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597922.1_21721,1001,2000,6,0.00266473,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597861.1_21729,1,1000,1,0.00047544,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597998.1_21733,1,1000,4,0.000908043,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597980.1_21768,1,1000,10,0.00209215,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597980.1_21768,1001,2000,1,3.22581e-05,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019598019.1_21799,1,1000,4,0.00121576,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019598020.1_21800,1,1000,7,0.000884188,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597829.1_21812,1,1000,2,0.000125859,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597938.1_21865,1,1000,2,0.000187203,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739103.1_cds_XP_019598045.1_21902,1,1000,4,0.00063815,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739106.1_cds_XP_019598146.1_21982,1,1000,13,0.00243432,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739106.1_cds_XP_019598146.1_21982,1001,2000,3,0.00103852,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739106.1_cds_XP_019598179.1_22003,1,1000,6,0.00101485,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,1,1000,7,0.000698054,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,1001,2000,3,0.000189318,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,2001,3000,8,0.00083485,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,3001,4000,10,0.0012688,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,4001,5000,7,0.000543662,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,5001,6000,20,0.00181908,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,6001,7000,7,0.000407747,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,7001,8000,15,0.00145983,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,8001,9000,11,0.00146219,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,9001,10000,4,0.000421999,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,10001,11000,7,0.000840879,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,11001,12000,3,0.000546801,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598198.1_22029,1,1000,7,0.00131016,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598198.1_22029,1001,2000,4,0.000621933,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598198.1_22029,2001,3000,1,4.23287e-05,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598256.1_22035,1,1000,3,0.000258282,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598209.1_22039,1,1000,6,0.000963106,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598281.1_22048,1,1000,1,0.000147628,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598244.1_22077,1,1000,5,0.000909688,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598278.1_22078,1,1000,6,0.00135462,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598278.1_22078,1001,2000,2,0.00018058,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598302.1_22089,1,1000,4,0.000666357,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598302.1_22089,1001,2000,5,0.00105077,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598302.1_22089,2001,3000,1,0.000296668,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598271.1_22096,1,1000,12,0.00266544,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598271.1_22096,1001,2000,4,0.00119822,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598305.1_22097,1,1000,1,6.34585e-05,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598296.1_22098,1,1000,1,0.000228451,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739108.1_cds_XP_019598402.1_22147,1,1000,6,0.00138842,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739108.1_cds_XP_019598420.1_22251,1,1000,9,0.00200212,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739108.1_cds_XP_019598420.1_22251,1001,2000,3,0.000877955,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739111.1_cds_XP_019598516.1_22328,1,1000,3,0.00127584,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739111.1_cds_XP_019598515.1_22348,1,1000,3,9.95547e-05,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598697.1_22358,1,1000,10,0.00162008,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598693.1_22361,1,1000,10,0.00110206,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598628.1_22384,1,1000,12,0.00145727,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598628.1_22384,1001,2000,18,0.00207931,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598628.1_22384,2001,3000,4,0.000428345,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598627.1_22385,1,1000,3,0.000444767,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598627.1_22385,1001,2000,6,0.000898639,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598627.1_22385,2001,3000,2,0.000509287,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598582.1_22390,1,1000,5,0.00089112,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598643.1_22462,1,1000,17,0.00702002,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739119.1_cds_XP_019598934.1_22683,1,1000,2,0.000137583,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739119.1_cds_XP_019598934.1_22683,1001,2000,12,0.00108231,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739119.1_cds_XP_019598934.1_22683,2001,3000,13,0.00161142,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739119.1_cds_XP_019598934.1_22683,3001,4000,15,0.00230216,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739119.1_cds_XP_019598934.1_22683,4001,5000,10,0.00102386,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739119.1_cds_XP_019598934.1_22683,5001,6000,14,0.0011149,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739119.1_cds_XP_019598934.1_22683,6001,7000,4,0.000301524,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739119.1_cds_XP_019598925.1_22688,1,1000,9,0.00293605,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739119.1_cds_XP_019598925.1_22688,1001,2000,1,3.01466e-05,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739121.1_cds_XP_019599015.1_22760,1,1000,8,0.0017374,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739121.1_cds_XP_019599015.1_22760,1001,2000,5,0.000616155,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739121.1_cds_XP_019599083.1_22818,1,1000,9,0.000868145,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739121.1_cds_XP_019599083.1_22818,1001,2000,2,0.000999471,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739122.1_cds_XP_019599098.1_22819,1,1000,10,0.00223205,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739122.1_cds_XP_019599098.1_22819,1001,2000,3,0.000535763,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739122.1_cds_XP_019599190.1_22832,1,1000,4,0.000696986,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739122.1_cds_XP_019599261.1_22925,1,1000,18,0.00402703,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739122.1_cds_XP_019599261.1_22925,1001,2000,1,0.000317292,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739122.1_cds_XP_019599240.1_22955,1,1000,3,0.000248546,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739122.1_cds_XP_019599237.1_22956,1,1000,3,0.00038342,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739123.1_cds_XP_019599263.1_22988,1,1000,1,0.000203596,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739123.1_cds_XP_019599264.1_22996,1,1000,19,0.00329969,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739123.1_cds_XP_019599264.1_22996,1001,2000,3,0.000764817,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739123.1_cds_XP_019599292.1_23001,1,1000,3,0.00037507,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739123.1_cds_XP_019599292.1_23001,1001,2000,11,0.0016611,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739123.1_cds_XP_019599292.1_23001,2001,3000,6,0.0013796,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739123.1_cds_XP_019599265.1_23002,1,1000,10,0.00121508,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739123.1_cds_XP_019599265.1_23002,1001,2000,6,0.00086394,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739126.1_cds_XP_019599349.1_23044,1,1000,4,0.000443737,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739126.1_cds_XP_019599347.1_23059,1,1000,10,0.00161152,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739126.1_cds_XP_019599347.1_23059,1001,2000,4,0.000465644,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739126.1_cds_XP_019599383.1_23064,1,1000,7,0.000879652,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739126.1_cds_XP_019599383.1_23064,1001,2000,4,0.000726117,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739126.1_cds_XP_019599378.1_23065,1,1000,7,0.000925915,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739126.1_cds_XP_019599378.1_23065,1001,2000,3,0.000240115,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739126.1_cds_XP_019599378.1_23065,2001,3000,9,0.000865631,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739126.1_cds_XP_019599378.1_23065,3001,4000,7,0.00124468,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739126.1_cds_XP_019599401.1_23094,1,1000,2,0.000524656,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739128.1_cds_XP_019599848.1_23191,1,1000,1,0.000252247,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739128.1_cds_XP_019599848.1_23191,1001,2000,3,0.00047065,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739128.1_cds_XP_019599602.1_23204,1,1000,4,0.000483342,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739128.1_cds_XP_019599602.1_23204,1001,2000,1,6.34585e-05,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739128.1_cds_XP_019599836.1_23239,1,1000,1,0.000150714,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739128.1_cds_XP_019599836.1_23239,1001,2000,2,0.000284506,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739128.1_cds_XP_019599560.1_23357,1,1000,1,0.000228451,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739128.1_cds_XP_019599560.1_23357,1001,2000,1,0.000196205,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739128.1_cds_XP_019599498.1_23452,1,1000,2,0.000182972,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739128.1_cds_XP_019599498.1_23452,1001,2000,3,0.000698303,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739128.1_cds_XP_019599498.1_23452,2001,3000,3,0.00041946,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739128.1_cds_XP_019599499.1_23455,1,1000,1,6.34585e-05,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739128.1_cds_XP_019599499.1_23455,1001,2000,1,0.000274987,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739130.1_cds_XP_019599901.1_23519,1,1000,3,0.000444738,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739130.1_cds_XP_019599857.1_23585,1,1000,3,0.000779051,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739130.1_cds_XP_019599858.1_23622,1,1000,1,0.000118463,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739134.1_cds_XP_019600111.1_23722,1,1000,8,0.00115809,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739135.1_cds_XP_019600149.1_23776,1,1000,4,0.000446911,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739136.1_cds_XP_019600179.1_23823,1,1000,3,0.000600288,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739136.1_cds_XP_019600179.1_23823,1001,2000,1,0.000177684,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739137.1_cds_XP_019600362.1_23908,1,1000,10,0.00126282,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739137.1_cds_XP_019600362.1_23908,1001,2000,1,0.000372819,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739137.1_cds_XP_019600246.1_23909,1,1000,9,0.00240772,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739137.1_cds_XP_019600364.1_23910,1,1000,4,0.000976266,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739138.1_cds_XP_019600517.1_23978,1,1000,16,0.00282602,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739138.1_cds_XP_019600451.1_23990,1,1000,3,0.000688519,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739138.1_cds_XP_019600560.1_23997,1,1000,2,0.000487573,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739138.1_cds_XP_019600439.1_24005,1,1000,3,0.000398493,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739138.1_cds_XP_019600530.1_24086,1,1000,4,0.000296233,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739138.1_cds_XP_019600531.1_24087,1,1000,1,0.000296668,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739138.1_cds_XP_019600386.1_24126,1,1000,1,0.000150714,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600724.1_24174,1,1000,7,0.00132637,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600724.1_24174,1001,2000,9,0.00148838,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600646.1_24189,1,1000,2,0.000271285,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600769.1_24199,1,1000,1,4.0214e-05,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600781.1_24205,1,1000,2,0.000369117,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600606.1_24223,1,1000,8,0.00150442,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600606.1_24223,1001,2000,3,0.00029304,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600606.1_24223,2001,3000,4,0.00054257,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600709.1_24229,1,1000,1,3.22581e-05,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600635.1_24258,1,1000,4,0.000591825,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600635.1_24258,1001,2000,2,0.00050661,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600648.1_24276,1,1000,2,0.000365439,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600672.1_24294,1,1000,1,0.000177684,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600665.1_24300,1,1000,2,0.000241142,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600665.1_24300,1001,2000,1,0.000455315,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600665.1_24300,2001,3000,4,0.000944243,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600665.1_24300,3001,4000,4,0.000340032,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600665.1_24300,4001,5000,1,0.000122686,Site1_GZ,2021,Rhinolophus sinicus
lcl|NW_017739139.1_cds_XP_019600688.1_24316,1,1000,1,0.000372819,Site1_GZ,2021,Rhinolophus sinicus
